tconst	startYear	primaryTitle	averageRating	numVotes
tt0011439	1920	The Mark of Zorro	7.0	2951
tt0487195	2006	Bonneville	6.1	2951
tt9430780	2019	Bell Bottom	8.1	2951
tt0118894	1998	Cousin Bette	6.2	2950
tt0301555	2006	God Grew Tired of Us	7.9	2949
tt1242521	2011	Rebellion	6.9	2949
tt0119657	1997	Men with Guns	7.6	2949
tt5466576	2016	BoBoiBoy: The Movie	6.7	2949
tt0095333	1988	The House on Carroll Street	6.1	2949
tt1130981	2008	Tear This Heart Out	7.4	2949
tt0143861	2001	Scratch	7.8	2949
tt3433632	2014	SK1	6.6	2948
tt0097995	1989	White Wedding	6.9	2948
tt2323836	2013	Anohana the Movie: The Flower We Saw That Day (Ano hi mita hana no namae wo bokutachi wa mada shiran	7.3	2948
tt0062671	1968	The Anniversary	6.9	2947
tt0323443	2003	Upswing	6.6	2946
tt1746183	2010	The Stoker	6.6	2946
tt10945274	2021	Vicky and Her Mystery	6.3	2946
tt0094713	1989	Baxter	6.7	2946
tt20258974	2023	Life	7.1	2946
tt2315226	2013	The Great Passage	7.3	2945
tt2243299	2012	Final Cut: Ladies and Gentlemen	8.0	2945
tt1808240	2011	As Luck Would Have It	6.1	2945
tt23875342	2022	Mukhachitram	6.4	2944
tt3955894	2015	Girl Asleep	6.1	2944
tt0999872	2008	Thomas Kinkade's Christmas Cottage	6.3	2944
tt0104147	1990	All for the Winner	6.8	2944
tt21352380	2023	A Difficult Year	6.0	2943
tt33343397	2024	Dan Da Dan: First Encounter	8.2	2943
tt24515124	2024	Winter Spring Summer or Fall	6.1	2943
tt6168298	2016	One Day	7.7	2942
tt5810000	2017	I, Timon	7.2	2940
tt0054949	1962	War of the Buttons	7.4	2940
tt23770418	2022	Kaguya-sama: Love Is War - The First Kiss That Never Ends	8.5	2940
tt0099492	1987	The Tenants	7.7	2940
tt0253791	1972	Sweet Talker	7.1	2940
tt0253639	1975	The Confused Groom	6.8	2940
tt6375308	2017	David Bowie: The Last Five Years	7.5	2939
tt1934487	2011	Zenne Dancer	7.1	2938
tt0820096	2006	Playing the Victim	7.1	2937
tt2186781	2013	Five Dances	7.0	2937
tt0043435	1951	Cry Danger	7.3	2937
tt32539176	2025	Pravinkoodu Shappu	6.6	2936
tt3983266	2014	Aanmodderfakker	6.7	2936
tt1047490	2009	Lo	6.4	2936
tt6712026	2017	Kavan	7.1	2936
tt1521846	2009	Phobia 2	6.6	2935
tt0332605	2002	House of Fools	7.0	2935
tt0482901	2007	The Pope's Toilet	7.2	2935
tt0019344	1928	Sadie Thompson	7.2	2935
tt12444424	2020	Gagarine	6.7	2935
tt25363184	2023	Stan Lee	6.9	2935
tt2063834	2011	Thrive: What on Earth Will It Take?	6.7	2934
tt0252602	1987	Kiraci	6.7	2934
tt0102223	1991	Kit Kat	8.2	2934
tt0108026	1993	The Saint of Fort Washington	7.0	2934
tt0096966	1989	The Battle of Kosovo	7.6	2933
tt0239234	2001	The Lady and the Duke	6.8	2933
tt0032284	1940	Broadway Melody of 1940	7.3	2933
tt1037163	2009	The Time That Remains	7.1	2933
tt9564270	2020	A Christmas Gift from Bob	6.4	2933
tt12595378	2022	In the Heart of the Machine	7.3	2933
tt2877104	2013	Ethir Neechal	6.8	2931
tt0039431	1947	Good News	6.7	2930
tt2472432	2013	Regret!	7.0	2930
tt1715730	2010	Tough Luck	6.0	2930
tt1370889	2009	Talhotblond	6.8	2930
tt15516546	2022	Ela Veezha Poonchira	7.3	2930
tt0094901	1988	Compagni di scuola	7.2	2930
tt0887732	2007	Days and Clouds	6.9	2929
tt3986532	2015	Tig	7.4	2929
tt2796318	2013	Mickey Virus	6.1	2929
tt0084698	1982	Smithereens	6.7	2928
tt0083260	1981	Bolero	7.3	2928
tt1507005	2010	Naan Mahaan Alla	7.2	2928
tt10217550	2019	Vinci Da	7.3	2928
tt0200309	1962	The Tale of Zatoichi Continues	7.2	2927
tt0038268	1945	Sanshiro Sugata, Part Two	6.0	2925
tt0043090	1950	Union Station	6.8	2925
tt1401656	2009	I Give My First Love to You	7.1	2925
tt12564514	2020	Preparations to Be Together for an Unknown Period of Time	6.5	2925
tt0041513	1949	Intruder in the Dust	7.6	2925
tt0983990	2007	1971	8.2	2924
tt0038409	1946	The Chase	6.4	2924
tt21618750	2023	Premadesam	6.7	2924
tt0419881	2005	Kim Novak Never Swam in Genesaret's Lake	6.5	2924
tt0057683	1963	Who's Minding the Store?	6.7	2924
tt9077038	2019	Monster	6.7	2924
tt0381690	2005	Heading South	6.3	2923
tt0076855	1977	One Sings, the Other Doesn't	7.4	2922
tt0051436	1958	The Buccaneer	6.4	2921
tt0128137	1999	The Confession	6.0	2920
tt34058121	2024	The Lost Children	7.0	2920
tt0027948	1936	Mary of Scotland	6.3	2920
tt0079368	1979	The Jesus Film	7.1	2920
tt0189142	1999	Marcel Proust's Time Regained	6.7	2920
tt2124908	2012	Shut Up and Play the Hits	7.3	2919
tt0220726	1999	Human Resources	7.3	2919
tt1887763	2011	Haunted - 3D	6.3	2919
tt0381442	2004	Narco	6.2	2919
tt0790706	2007	Crazy Love	7.0	2919
tt0094349	1987	Yeelen	6.9	2919
tt0056917	1964	Greed in the Sun	7.0	2918
tt0153464	2000	Up at the Villa	6.0	2918
tt0104774	1992	A Place in the World	7.7	2918
tt6208104	2016	My Brother Khosrow	6.8	2918
tt0326450	2002	The Star	6.9	2917
tt0057323	1963	The Monsters	7.4	2917
tt2113683	2013	I Know That Voice	7.4	2917
tt0067976	1971	When Eight Bells Toll	6.0	2917
tt0405866	2004	The Bridesmaid	6.7	2916
tt0418239	2005	Tickets	6.9	2916
tt0059812	1965	The Corporal and Others	8.3	2916
tt7231546	2018	Kayamkulam Kochunni	6.8	2916
tt0039515	1947	Johnny O'Clock	6.8	2916
tt9352780	2019	Cold Case Hammarskjöld	7.5	2916
tt0080172	1978	Heroes of the East	7.5	2916
tt19864958	2022	Maja Ma	6.2	2916
tt0286162	2002	Stolen Summer	6.5	2916
tt2184233	2017	1 Mile to You	6.3	2915
tt13671922	2021	Madhuram	7.6	2915
tt0113939	1995	The Nature of the Beast	6.2	2914
tt1692098	2011	Hideaways	6.1	2914
tt5752346	2020	Belushi	7.2	2914
tt0189153	1998	Wheels	7.5	2914
tt2358412	2013	David	6.2	2913
tt18184122	2022	Redrum	8.1	2913
tt6365796	2018	The Grizzlies	7.5	2913
tt0107447	1993	Love and Human Remains	6.6	2913
tt0040720	1948	Rachel and the Stranger	7.0	2912
tt0118200	1996	X	6.1	2912
tt1217616	2009	Endgame	6.2	2912
tt15538570	2022	Johnny	7.1	2911
tt2611026	2014	The Hornet's Nest	6.7	2911
tt6126346	2017	Thi Mai, rumbo a Vietnam	6.0	2911
tt0483703	2005	So Close, So Far	7.5	2910
tt0042650	1950	Kon-Tiki	7.9	2910
tt0158583	1999	Deterrence	6.4	2910
tt3962184	2017	Hebbuli	6.7	2909
tt4205416	2014	Born in Gaza	7.7	2909
tt0416331	2004	Go for Zucker	6.7	2909
tt6221000	2017	Godha	7.5	2909
tt1059969	2010	Spud	6.6	2909
tt1456660	2013	No Man's Land	7.3	2909
tt1922561	2011	The Day He Arrives	7.0	2909
tt4097612	2015	In the Grayscale	6.4	2908
tt1517225	2011	The Enemy	7.3	2907
tt27411198	2023	Garudan	7.3	2907
tt17274522	2022	Sher Shivraj	8.2	2907
tt3872778	2014	Monty Python Live (Mostly)	7.6	2906
tt27917467	2024	Siddharth Roy	6.3	2906
tt21745356	2022	Mirciulica	6.0	2906
tt0487273	2007	The Witnesses	6.9	2906
tt2347134	2013	Unforgiven	7.0	2906
tt13316790	2022	Off Track	6.2	2905
tt0403360	2005	Angels in Fast Motion	6.8	2905
tt0063023	1969	The Adventures of Goopy and Bagha	8.7	2905
tt0252437	2000	Elephants and Grass	7.0	2904
tt0270321	2000	Dr. Babasaheb Ambedkar	8.8	2904
tt0483022	2006	Kamome Diner	7.2	2903
tt0095993	1988	Return to Snowy River	6.6	2903
tt0042379	1950	Dark City	6.7	2903
tt5815940	2016	Gentleman	7.1	2902
tt0116488	1996	Hard Core Logo	7.2	2902
tt7844166	2018	The Scythian	6.2	2902
tt2597126	2012	Bojhena Shey Bojhena	7.7	2902
tt0040795	1948	Sitting Pretty	7.4	2902
tt1729211	2011	Men in the City 2	6.2	2900
tt0056606	1962	Tower of London	6.3	2900
tt9526784	2020	Never Gonna Snow Again	6.4	2899
tt2133239	2012	I Declare War	6.0	2899
tt29625386	2025	Kapkapiii	7.5	2898
tt0171851	1999	Tsatsiki, Mum and the Policeman	6.0	2898
tt16227002	2022	War Pony	6.8	2898
tt0068619	1973	Ganja & Hess	6.2	2898
tt3500528	2014	The Teacher's Diary	7.8	2897
tt5333612	2016	Actor in Law	7.4	2897
tt0069442	1972	A Gorgeous Girl Like Me	6.5	2896
tt0041198	1949	Border Incident	7.0	2895
tt0338828	2003	Bullit & Riper	6.0	2895
tt0449018	2007	The Final Season	6.5	2895
tt4142022	2015	Italiano medio	6.1	2895
tt2210781	2014	Lullaby	6.1	2895
tt0060095	1966	Alvarez Kelly	6.3	2894
tt2967856	2018	Another Day of Life	7.3	2894
tt0041259	1949	A Connecticut Yankee in King Arthur's Court	6.5	2893
tt3825738	2014	Do You See Me?	6.4	2893
tt1094241	2008	Bride Flight	7.0	2893
tt1319727	2008	Mustafa	6.7	2892
tt1155705	2008	20th Century Boys 1: Beginning of the End	6.6	2891
tt0100134	1990	Men Don't Leave	6.6	2891
tt6690234	2017	Sonsuz Ask	6.1	2891
tt0084776	1982	Tempest	6.4	2891
tt8363914	2019	No Safe Spaces	7.1	2891
tt2169322	2013	Finding Mr. Right	6.5	2891
tt0114844	1995	Viaggi di nozze	6.6	2890
tt1605782	2011	Comic-Con Episode IV: A Fan's Hope	7.0	2890
tt11773484	2020	Ballad of a White Cow	7.1	2890
tt3244512	2013	Charlie's Country	7.3	2890
tt8956390	2018	Rojo	6.4	2890
tt1454545	2009	More Than Blue	7.5	2889
tt22505214	2023	Brave Citizen	6.5	2889
tt4801232	2017	In Search of Fellini	6.2	2889
tt4505208	2016	One Man and His Cow	6.7	2888
tt1811307	2013	Burning Blue	6.2	2888
tt0083726	1982	The Challenge	6.2	2888
tt0076410	1977	Death of a Corrupt Man	6.8	2888
tt10540510	2021	Inu-Oh	7.1	2887
tt0030848	1938	Test Pilot	6.8	2887
tt11802992	2020	Given	7.7	2887
tt0023470	1932	The Sign of the Cross	6.8	2887
tt0065148	1969	One on Top of the Other	6.6	2887
tt10749786	2019	Atlantis	6.9	2887
tt5599818	2016	Ember	6.4	2887
tt10981012	2022	Veerame Vaagai Soodum	6.3	2886
tt0267363	2001	Chandni Bar	7.6	2886
tt0422265	2004	Fool el seen el azeem	6.4	2886
tt0457308	2006	Come Early Morning	6.2	2886
tt3462002	2015	Finders Keepers	6.8	2886
tt12484724	2022	Mere Desh Ki Dharti	6.8	2885
tt0476148	2006	Shattered Soul	6.2	2885
tt15477042	2023	Waitress: The Musical	7.8	2885
tt0071458	1974	Effi Briest	6.9	2885
tt0300957	1998	Let the Women Wait	7.7	2885
tt0031983	1939	The Story of Vernon and Irene Castle	6.9	2884
tt3555036	2014	Legend	6.2	2883
tt7012864	2017	Lowlife	6.2	2883
tt0077421	1978	Despair	6.9	2883
tt0083449	1982	The Missionary	6.2	2883
tt0051051	1957	Tammy and the Bachelor	6.9	2883
tt12887208	2023	Pippa	6.2	2883
tt8265174	2018	Happy New Year	7.0	2882
tt0054417	1960	Two Way Stretch	6.8	2882
tt0078488	1978	Who Is Killing the Great Chefs of Europe?	6.4	2882
tt4881362	2015	Thithi	8.0	2882
tt11540272	2020	Lapsis	6.2	2881
tt0040745	1948	Romance on the High Seas	7.0	2881
tt11394170	2020	Coded Bias	6.8	2881
tt7471004	2017	Aval	6.7	2880
tt0254000	1988	The Teacher	7.2	2880
tt5091538	2016	Max & Leon	6.2	2880
tt6415416	2018	Mug	6.4	2880
tt0054483	1960	The World of Suzie Wong	6.9	2880
tt5082670	2015	Amar Akbar Anthony	6.6	2880
tt0419073	2006	Princess	6.7	2879
tt11390442	2020	Betrayed	7.1	2879
tt0045669	1953	Dangerous Crossing	6.9	2879
tt0162023	1999	Tuvalu	7.3	2878
tt0041172	1949	Beyond the Forest	6.8	2878
tt7604948	2019	Gutterbug	6.2	2878
tt0075144	1976	The Ritz	6.8	2877
tt0317234	2002	Painted Fire	7.1	2877
tt3296156	2017	While the Wolf's Away	6.4	2877
tt0097074	1988	Cohen and Tate	6.3	2876
tt7689310	2019	The Goldfish	6.6	2875
tt0870122	2008	Humboldt County	6.2	2875
tt1371585	2011	Life Without Principle	6.9	2875
tt0100557	1990	The Nasty Girl	7.3	2875
tt0067327	1971	The Last Movie	6.1	2874
tt0834902	2006	Confession of Pain	6.5	2874
tt0852726	2006	Nightmare Detective	6.0	2874
tt0047216	1955	The Miracle of Marcelino	7.1	2873
tt32887317	2025	Dominic and the Ladies' Purse	7.0	2873
tt0019258	1928	The Patsy	7.4	2872
tt4632440	2016	The Dancer	6.5	2872
tt5069074	2016	A Billion Lives	7.9	2871
tt8750702	2019	Rewind	7.9	2871
tt0417241	2002	Villain	7.1	2870
tt0276935	2001	Electric Dragon 80.000 V	6.8	2870
tt5158522	2016	The Levelling	6.4	2870
tt0903849	2007	Heckler	6.1	2869
tt5805470	2017	Gintama Live Action the Movie	6.1	2868
tt0046951	1954	Elephant Walk	6.3	2868
tt21617996	2022	Gatta Kusthi	6.5	2868
tt0081363	1981	Cutting it Short	7.6	2867
tt0044486	1952	Carrie	7.3	2867
tt0043812	1951	The Mob	7.1	2867
tt33298502	2024	Black	7.1	2867
tt7689958	2018	Jane Fonda in Five Acts	8.0	2867
tt0138590	1998	Twice Upon a Yesterday	6.1	2866
tt13845660	2022	Beautiful Beings	7.3	2866
tt11398346	2021	Strawberry Mansion	6.4	2865
tt0056417	1962	The Road to Hong Kong	6.1	2865
tt1289449	2009	Me Too	7.2	2865
tt2739338	2013	The Christmas Candle	6.3	2865
tt0084345	1985	My Friend Ivan Lapshin	7.5	2865
tt0100604	1990	Short Time	6.4	2864
tt10468636	2019	Thambi	6.7	2864
tt0060050	1965	7 Women	6.7	2863
tt8811382	2018	Meeting Gorbachev	7.2	2863
tt0048527	1955	Queen Bee	6.7	2863
tt9169036	2019	White Lie	6.6	2863
tt0082081	1981	Marianne & Juliane	7.3	2863
tt0062190	1967	The Reluctant Astronaut	6.3	2862
tt0434382	2005	Tapas	6.7	2862
tt14257662	2024	MoviePass, MovieCrash	6.7	2862
tt1787767	2012	Naked Harbour	6.4	2861
tt0252607	1990	Seat Trouble	7.0	2861
tt1152397	2008	American Violet	6.9	2861
tt7534102	2019	The Swallows of Kabul	7.5	2860
tt0054866	1961	Fanny	6.8	2860
tt0794399	2006	We're All Christs	7.2	2860
tt0071221	1974	Black Belt Jones	6.2	2860
tt2294965	2013	Zero Charisma	6.3	2860
tt0086874	1984	L'allenatore nel pallone	6.9	2860
tt0057542	1963	Summer Magic	6.9	2860
tt0067610	1971	Pretty Maids All in a Row	6.1	2859
tt0069404	1972	Travels with My Aunt	6.3	2859
tt0101588	1991	City of Hope	7.2	2859
tt2390253	2012	A Muse	6.6	2859
tt0039035	1946	Till the Clouds Roll By	6.3	2859
tt0385568	2004	Bullet Boy	6.5	2858
tt1198408	2008	Tenure	6.0	2858
tt3983674	2015	The Mask You Live In	7.6	2858
tt3823098	2017	Edie	6.6	2857
tt0071523	1974	Frightmare	6.2	2857
tt5523174	2016	Pichaikkaran	7.6	2857
tt10434142	2020	Schoolgirls	6.4	2856
tt6452332	2017	Lu Over the Wall	6.8	2855
tt6573444	2017	Human Flow	7.2	2855
tt1134817	1979	Handsome Poor Bilo	6.9	2854
tt0023753	1933	Alice in Wonderland	6.3	2854
tt0067134	1971	The Fifth Cord	6.6	2854
tt0017448	1925	Tartuffe	7.1	2853
tt32065993	2025	Marana Mass	6.5	2853
tt12397078	2020	Little Big Women	7.2	2853
tt0042869	1950	Quicksand	6.6	2853
tt0113403	1995	A Midwinter's Tale	7.2	2853
tt0094939	1988	Daffy Duck's Quackbusters	7.0	2852
tt29768333	2025	Last Bullet	6.3	2852
tt14064760	2024	The Southern Chronicles	8.7	2852
tt2142801	2012	Last Stop: Kurtulus	6.2	2852
tt0071155	1974	The Apprenticeship of Duddy Kravitz	6.7	2852
tt1846492	2012	Imagine	7.3	2851
tt0248103	2000	The State I Am In	6.9	2851
tt0065537	1969	Change of Habit	6.0	2851
tt2355791	2007	Polladhavan	7.7	2850
tt0043390	1951	Cause for Alarm!	6.4	2850
tt1388444	2008	Yaaradi Nee Mohini	7.3	2850
tt2544120	2012	The Concubine	6.0	2850
tt0308772	2002	Pure	6.8	2850
tt6982104	2018	Put Grandma in the Freezer	6.1	2850
tt0342275	2003	A Decade Under the Influence	7.6	2850
tt10834986	2019	Gumnaami	7.8	2850
tt0482389	1993	Gentleman	7.8	2849
tt0035664	1943	Bataan	6.9	2848
tt0014532	1923	The Ten Commandments	6.8	2848
tt0277605	1998	Bio-Zombie	6.4	2848
tt0390205	2004	Once Upon a Time in High School: The Spirit of Jeet Kune Do	7.4	2848
tt10017956	2019	Gone Kesh	6.8	2848
tt9812614	2019	Hope	7.3	2848
tt11191344	2021	Red	6.5	2847
tt0181012	1984	Sole Survivor	6.0	2847
tt0341578	2004	Hush Hush Baby	6.1	2847
tt0430772	2004	One Nite in Mongkok	7.1	2846
tt1815717	2013	Gerontophilia	6.3	2846
tt1133935	2003	Detective Conan: Crossroad in the Ancient Capital	7.1	2845
tt7689906	2018	Monsters and Men	6.1	2844
tt2033981	2013	Downloaded	6.8	2844
tt6776572	2017	Beauty and the Dogs	7.1	2843
tt0056357	1961	Striped Trip	7.3	2843
tt0035153	1942	One of Our Aircraft Is Missing	7.0	2842
tt8106570	2018	The Rachel Divide	6.3	2842
tt18573650	2024	The Blue Angels	7.3	2842
tt1498858	2010	Ocean Heaven	7.5	2841
tt0070463	1972	New Mischief by Emil	7.3	2841
tt0890883	2007	Black Ice	6.7	2840
tt4741412	2016	Uriyadi	7.9	2840
tt5031332	2017	McLaren	7.3	2839
tt0054156	1961	Paris Belongs to Us	6.7	2838
tt26743414	2024	Monsieur Aznavour	7.3	2838
tt0023074	1932	Jewel Robbery	7.2	2838
tt0035555	1942	Who Done It?	7.3	2838
tt0295682	2001	The Warrior	6.6	2837
tt10778840	2020	Dwitiyo Purush	6.1	2837
tt5012320	2024	Out of My Mind	7.4	2836
tt0494816	1983	The Baggy Trousers Case	7.1	2836
tt2129928	2012	Bones Brigade: An Autobiography	8.0	2835
tt0038395	1946	Canyon Passage	6.9	2835
tt3402110	2014	Tazza: The Hidden Card	6.8	2835
tt27802912	2025	Ace	7.2	2835
tt0083680	1982	Talcum Powder	6.9	2835
tt1119123	2009	Accidents Happen	6.0	2835
tt0026972	1935	Scrooge	6.5	2834
tt5471480	2016	Magnus	7.1	2834
tt1515208	2013	Walking with the Enemy	6.5	2834
tt6057032	2017	Gook	7.0	2834
tt0033654	1941	The 47 Ronin	7.2	2833
tt2106739	2012	Gayby	6.0	2833
tt7519174	2017	Of Fathers and Sons	7.3	2833
tt1133989	2008	Medicine for Melancholy	6.6	2833
tt2124096	2011	Yolki 2	6.2	2833
tt0073233	1975	Katie Tippel	6.7	2832
tt0090952	1986	Peking Opera Blues	7.2	2832
tt0056141	1962	A Kind of Loving	7.3	2832
tt1694118	2012	Memorial Day	6.1	2831
tt7738048	2019	Jo Pil-ho: The Dawning Rage	6.4	2831
tt2496972	2014	Little Buddho	6.2	2831
tt0023686	1932	What Price Hollywood?	7.0	2830
tt0090151	1985	That Was Then... This Is Now	6.1	2830
tt0085361	1983	Coolie	6.6	2830
tt0023312	1932	Pack Up Your Troubles	7.2	2830
tt7343740	2019	Days of the Bagnold Summer	6.6	2830
tt9286908	2020	High Ground	6.5	2829
tt3303730	2014	Obsessed	6.3	2829
tt2953762	2016	I, Olga Hepnarova	6.6	2829
tt0156901	1998	The Apple	7.2	2829
tt0282768	2001	The Emperor's New Clothes	6.8	2829
tt3958072	2014	The Lesson	7.2	2829
tt1796406	2011	Absent	6.3	2828
tt0031747	1939	The Oklahoma Kid	6.4	2828
tt7543930	2018	In Safe Hands	7.2	2827
tt0091943	1985	Sherman's March	7.2	2827
tt0110908	1994	Psy 2. Ostatnia krew	6.7	2827
tt0331080	2003	Wheel of Time	7.1	2827
tt26659737	2023	Cheddy Gang Tamasha	7.5	2826
tt0368045	2003	Mother's Elling	6.0	2826
tt5031998	2016	Collector	6.7	2825
tt4303202	2016	American Wrestler: The Wizard	7.1	2825
tt0049531	1956	The Mystery of Picasso	7.5	2824
tt0369258	2005	Bal-Can-Can	7.6	2824
tt3702704	2015	Bourek	6.2	2824
tt0118788	1997	Lucky Star	7.0	2824
tt0074400	1976	The Desert of the Tartars	7.5	2824
tt4173170	2017	The Eternal Road	7.0	2823
tt31897917	2024	The Mehta Boys	7.1	2823
tt0032342	1940	City for Conquest	7.2	2823
tt1085799	2007	Chaos, This Is	7.2	2823
tt0138545	1990	The Juniper Tree	6.8	2823
tt1867101	2012	Thermae Romae	6.4	2822
tt0101783	1991	God of Gamblers Part III: Back to Shanghai	6.6	2820
tt0081187	1980	The Mountain Men	6.3	2820
tt0448909	2006	Kummelin Jackpot	6.3	2820
tt2414166	2012	Led Zeppelin: Celebration Day	8.7	2820
tt0058926	1965	Att angöra en brygga	6.7	2820
tt0072368	1974	Vincent, François, Paul and the Others	7.3	2820
tt0073019	1975	Friday Foster	6.0	2819
tt0419482	2004	The Student Cop	6.4	2819
tt0301390	2002	The Heart of Me	6.5	2818
tt0057960	1964	Love Meetings	7.5	2818
tt0027623	1936	Flash Gordon	6.9	2817
tt4057632	2015	All Three of Us	7.2	2817
tt0308508	2003	Step Into Liquid	7.4	2816
tt0061680	1967	Carry on Follow That Camel	6.0	2816
tt1498887	2009	Women Without Men	6.3	2816
tt21688772	2022	To Kill a Tiger	7.6	2816
tt0068528	1972	The Effect of Gamma Rays on Man-in-the-Moon Marigolds	7.4	2815
tt11385336	2020	Memories of My Father	7.2	2815
tt0038256	1945	Without Love	6.6	2814
tt0054805	1961	The Devil at 4 O'Clock	6.4	2814
tt0095244	1988	Zerograd	7.4	2814
tt0052961	1960	Kapo	7.6	2814
tt17097088	2022	Return to Dust	7.6	2813
tt0043455	1951	David and Bathsheba	6.1	2813
tt0067329	1971	The Last Run	6.6	2813
tt2848324	2015	Touched with Fire	6.2	2813
tt5735464	2016	Master	6.6	2813
tt0119677	1997	A miniszter félrelép	6.7	2813
tt0491977	1982	The Wheel Horse	7.2	2813
tt1185371	2011	Corman's World: Exploits of a Hollywood Rebel	7.6	2812
tt4016994	2015	Why Me?	7.5	2812
tt2382422	2014	Jacky in the Kingdom of Women	6.1	2811
tt0048432	1955	Not as a Stranger	6.7	2811
tt0052676	1959	Carry on Teacher	6.2	2811
tt0054345	1960	Strangers When We Meet	7.1	2811
tt10545214	2024	Aliya Basu Gayab Hai	6.1	2810
tt2126403	2013	The Stone Roses: Made of Stone	7.2	2809
tt0119097	1997	Fakin' Da Funk	7.2	2808
tt0168123	1999	A Long Hot Summer	7.0	2808
tt4108894	2014	What's the Time in Your World?	7.1	2808
tt1609790	2010	Cornelis	6.3	2808
tt0351459	2003	So Normal	6.8	2808
tt1092021	2008	The Investigator	7.4	2808
tt0196708	2000	Lockdown	6.2	2808
tt0170544	1998	Samurai Fiction	7.2	2808
tt2114490	2012	The Woman Who Wasn't There	6.8	2807
tt6296236	2017	Running Shaadi	6.4	2807
tt2939912	2016	Traffic	6.7	2806
tt0019109	1928	Lonesome	7.7	2806
tt8459250	2018	Shéhérazade	7.1	2806
tt1366981	2009	Wrong Rosary	7.0	2806
tt0057933	1964	The Chalk Garden	7.2	2806
tt0063571	1968	Secret Ceremony	6.2	2805
tt0051569	1958	Lake of the Dead	6.8	2804
tt0070814	1973	Tom Sawyer	6.4	2804
tt31064317	2024	Fear	8.3	2804
tt2507628	2012	War of the Worlds the True Story	6.2	2803
tt8368394	2019	The Sunlit Night	6.1	2803
tt0463381	2006	Transylvania	6.7	2802
tt3211400	2015	Nothing in Return	6.5	2802
tt0278351	2000	Bichunmoo	6.1	2802
tt1571409	2010	Parked	6.7	2801
tt0060574	1966	Young Törless	7.2	2801
tt0029058	1937	It's Love I'm After	7.3	2801
tt0062925	1968	Stars of Eger	7.3	2800
tt15732890	2023	The Book of Solutions	6.1	2799
tt2347144	2013	Shield of Straw	6.2	2799
tt0023926	1933	Dancing Lady	6.8	2799
tt3854234	2014	The Boss, Anatomy of a Crime	7.3	2799
tt0380689	2003	Untold Scandal	6.8	2799
tt0071514	1974	For Pete's Sake	6.2	2798
tt0841119	2006	Lake of Fire	8.1	2798
tt0060668	1967	Marat/Sade	7.5	2797
tt0065695	1968	Naked Childhood	7.4	2797
tt0069013	1973	No Way Out	6.7	2797
tt9686154	2019	You Will Die at 20	7.0	2797
tt6244196	2018	Elvis Presley: The Searcher	7.7	2797
tt0819765	2006	Dog Bite Dog	6.5	2797
tt5226512	2017	Feed	6.0	2797
tt12532368	2022	Chickenhare and the Hamster of Darkness	6.3	2797
tt15220066	2025	Marshmallow	6.2	2796
tt0809931	2007	Noise	6.6	2796
tt0065233	1969	Go, Go Second Time Virgin	7.1	2796
tt1807022	2010	Super	8.0	2796
tt2370140	2012	Crossfire Hurricane	7.4	2795
tt7427856	2017	The Carmilla Movie	6.1	2795
tt28240284	2023	To End All War: Oppenheimer & the Atomic Bomb	7.4	2795
tt0451829	2005	Funky Forest: The First Contact	6.6	2794
tt0026866	1935	Peter Ibbetson	6.9	2794
tt9165332	2019	Chitralahari	7.1	2794
tt27721079	2023	Voy! Voy! Voy!	7.6	2794
tt0425661	2005	The Great Yokai War	6.3	2793
tt5938950	2019	Mystify: Michael Hutchence	7.3	2793
tt0095958	1987	Rampage	6.1	2793
tt0375997	2001	Nandha	7.6	2793
tt0260191	1998	Gundam Wing: The Movie - Endless Waltz	7.7	2792
tt1524539	2009	Harishchandrachi Factory	8.4	2792
tt31015216	2024	Dahomey	6.8	2791
tt1906386	2011	Guerrilla	8.1	2791
tt1981057	2010	Sameer & Shaheer & Baheer	7.4	2791
tt15422244	2022	Saudi Vellakka	8.0	2790
tt0045081	1953	The Return of Don Camillo	7.2	2790
tt1509276	2010	The Wildest Dream	7.2	2790
tt1667100	2010	Second Chance	6.1	2789
tt2635006	2013	The Retrieval	6.6	2789
tt4067084	2014	The Island 2	7.0	2788
tt2258465	2012	Mamy	6.6	2788
tt0454914	2005	Perhaps Love	6.8	2787
tt5124096	2015	Thanga Magan	6.0	2787
tt0020686	1930	The Big House	7.1	2787
